year,month,month2,Region,GID_0,NAME_0,GID_1,NAME_1,predChange
2018,2,2,Western,MLI,Mali,MLI.3_1,Kayes, 1.7225
2018,3,3,Western,MLI,Mali,MLI.3_1,Kayes, 2.1416
2018,4,4,Western,MLI,Mali,MLI.3_1,Kayes, 2.2150
2018,5,5,Western,MLI,Mali,MLI.3_1,Kayes, 2.2177
2018,6,6,Western,MLI,Mali,MLI.3_1,Kayes, 2.3951
2018,7,7,Western,MLI,Mali,MLI.3_1,Kayes, 2.3667
2018,8,8,Western,MLI,Mali,MLI.3_1,Kayes, 2.0910
2018,9,9,Western,MLI,Mali,MLI.3_1,Kayes, 2.1948
2018,10,10,Western,MLI,Mali,MLI.3_1,Kayes, 1.8772
2018,11,11,Western,MLI,Mali,MLI.3_1,Kayes, 1.7617
2018,12,12,Western,MLI,Mali,MLI.3_1,Kayes, 1.6573
2019,1,13,Western,MLI,Mali,MLI.3_1,Kayes, 1.0146
2019,2,14,Western,MLI,Mali,MLI.3_1,Kayes, 0.7523
2019,3,15,Western,MLI,Mali,MLI.3_1,Kayes, 0.7752
2019,4,16,Western,MLI,Mali,MLI.3_1,Kayes, 0.8931
2019,5,17,Western,MLI,Mali,MLI.3_1,Kayes, 0.7503
2019,6,18,Western,MLI,Mali,MLI.3_1,Kayes, 0.9756
2019,7,19,Western,MLI,Mali,MLI.3_1,Kayes, 1.0325
2019,8,20,Western,MLI,Mali,MLI.3_1,Kayes, 1.1022
2019,9,21,Western,MLI,Mali,MLI.3_1,Kayes, 0.9150
2019,10,22,Western,MLI,Mali,MLI.3_1,Kayes, 1.0096
2019,11,23,Western,MLI,Mali,MLI.3_1,Kayes, 1.0607
2019,12,24,Western,MLI,Mali,MLI.3_1,Kayes, 1.0974
2018,1,1,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.6106
2018,2,2,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5401
2018,3,3,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5161
2018,4,4,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5089
2018,5,5,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.4557
2018,6,6,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5389
2018,7,7,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7216
2018,8,8,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.8005
2018,9,9,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7255
2018,10,10,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7768
2018,11,11,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.9021
2018,12,12,Western,MLI,Mali,MLI.5_1,Koulikoro, 1.1089
2019,1,13,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7256
2019,2,14,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5340
2019,3,15,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.6858
2019,4,16,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7227
2019,5,17,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7663
2019,6,18,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.8450
2019,7,19,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7939
2019,8,20,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.7569
2019,9,21,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5059
2019,10,22,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.5463
2019,11,23,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.6316
2019,12,24,Western,MLI,Mali,MLI.5_1,Koulikoro, 0.6320
2018,1,1,Western,MLI,Mali,MLI.6_1,Mopti, 1.0805
2018,2,2,Western,MLI,Mali,MLI.6_1,Mopti, 1.1165
2018,3,3,Western,MLI,Mali,MLI.6_1,Mopti, 1.4529
2018,4,4,Western,MLI,Mali,MLI.6_1,Mopti, 1.3012
2018,5,5,Western,MLI,Mali,MLI.6_1,Mopti, 1.4591
2018,6,6,Western,MLI,Mali,MLI.6_1,Mopti, 1.5083
2018,7,7,Western,MLI,Mali,MLI.6_1,Mopti, 1.8141
2018,8,8,Western,MLI,Mali,MLI.6_1,Mopti, 1.8340
2018,9,9,Western,MLI,Mali,MLI.6_1,Mopti, 1.6137
2018,10,10,Western,MLI,Mali,MLI.6_1,Mopti, 1.4887
2018,11,11,Western,MLI,Mali,MLI.6_1,Mopti, 1.5164
2018,12,12,Western,MLI,Mali,MLI.6_1,Mopti, 1.8886
2019,1,13,Western,MLI,Mali,MLI.6_1,Mopti, 1.3227
2019,2,14,Western,MLI,Mali,MLI.6_1,Mopti, 1.1953
2019,3,15,Western,MLI,Mali,MLI.6_1,Mopti, 1.2159
2019,4,16,Western,MLI,Mali,MLI.6_1,Mopti, 1.1284
2019,5,17,Western,MLI,Mali,MLI.6_1,Mopti, 0.9343
2019,6,18,Western,MLI,Mali,MLI.6_1,Mopti, 0.8614
2019,7,19,Western,MLI,Mali,MLI.6_1,Mopti, 0.8448
2019,8,20,Western,MLI,Mali,MLI.6_1,Mopti, 0.8778
2019,9,21,Western,MLI,Mali,MLI.6_1,Mopti, 0.8014
2019,10,22,Western,MLI,Mali,MLI.6_1,Mopti, 0.8251
2019,11,23,Western,MLI,Mali,MLI.6_1,Mopti, 0.8600
2019,12,24,Western,MLI,Mali,MLI.6_1,Mopti, 0.8238
2018,1,1,Western,MLI,Mali,MLI.7_1,Ségou, 1.2243
2018,2,2,Western,MLI,Mali,MLI.7_1,Ségou, 1.3268
2018,3,3,Western,MLI,Mali,MLI.7_1,Ségou, 1.6669
2018,4,4,Western,MLI,Mali,MLI.7_1,Ségou, 1.4745
2018,5,5,Western,MLI,Mali,MLI.7_1,Ségou, 1.6136
2018,6,6,Western,MLI,Mali,MLI.7_1,Ségou, 1.9492
2018,7,7,Western,MLI,Mali,MLI.7_1,Ségou, 2.0694
2018,8,8,Western,MLI,Mali,MLI.7_1,Ségou, 1.9755
2018,9,9,Western,MLI,Mali,MLI.7_1,Ségou, 1.7758
2018,10,10,Western,MLI,Mali,MLI.7_1,Ségou, 1.7791
2018,11,11,Western,MLI,Mali,MLI.7_1,Ségou, 1.8550
2018,12,12,Western,MLI,Mali,MLI.7_1,Ségou, 1.9010
2019,1,13,Western,MLI,Mali,MLI.7_1,Ségou, 1.3163
2019,2,14,Western,MLI,Mali,MLI.7_1,Ségou, 1.1711
2019,3,15,Western,MLI,Mali,MLI.7_1,Ségou, 1.2549
2019,4,16,Western,MLI,Mali,MLI.7_1,Ségou, 1.4630
2019,5,17,Western,MLI,Mali,MLI.7_1,Ségou, 1.4406
2019,6,18,Western,MLI,Mali,MLI.7_1,Ségou, 1.6271
2019,7,19,Western,MLI,Mali,MLI.7_1,Ségou, 1.6906
2019,8,20,Western,MLI,Mali,MLI.7_1,Ségou, 1.8860
2019,9,21,Western,MLI,Mali,MLI.7_1,Ségou, 1.4883
2019,10,22,Western,MLI,Mali,MLI.7_1,Ségou, 1.2667
2019,11,23,Western,MLI,Mali,MLI.7_1,Ségou, 1.1219
2019,12,24,Western,MLI,Mali,MLI.7_1,Ségou, 0.9649
2018,1,1,Western,MLI,Mali,MLI.8_1,Sikasso, 0.8466
2018,2,2,Western,MLI,Mali,MLI.8_1,Sikasso, 0.8099
2018,3,3,Western,MLI,Mali,MLI.8_1,Sikasso, 0.8204
2018,4,4,Western,MLI,Mali,MLI.8_1,Sikasso, 0.7682
2018,5,5,Western,MLI,Mali,MLI.8_1,Sikasso, 0.7920
2018,6,6,Western,MLI,Mali,MLI.8_1,Sikasso, 0.8654
2018,7,7,Western,MLI,Mali,MLI.8_1,Sikasso, 0.8597
2018,8,8,Western,MLI,Mali,MLI.8_1,Sikasso, 0.9088
2018,9,9,Western,MLI,Mali,MLI.8_1,Sikasso, 0.9590
2018,10,10,Western,MLI,Mali,MLI.8_1,Sikasso, 0.9267
2018,11,11,Western,MLI,Mali,MLI.8_1,Sikasso, 1.1863
2018,12,12,Western,MLI,Mali,MLI.8_1,Sikasso, 1.5322
2019,1,13,Western,MLI,Mali,MLI.8_1,Sikasso, 1.2167
2019,2,14,Western,MLI,Mali,MLI.8_1,Sikasso, 1.2225
2019,3,15,Western,MLI,Mali,MLI.8_1,Sikasso, 1.5198
2019,4,16,Western,MLI,Mali,MLI.8_1,Sikasso, 1.7301
2019,5,17,Western,MLI,Mali,MLI.8_1,Sikasso, 1.4606
2019,6,18,Western,MLI,Mali,MLI.8_1,Sikasso, 1.7764
2019,7,19,Western,MLI,Mali,MLI.8_1,Sikasso, 1.8317
2019,8,20,Western,MLI,Mali,MLI.8_1,Sikasso, 1.8858
2019,9,21,Western,MLI,Mali,MLI.8_1,Sikasso, 1.4494
2019,10,22,Western,MLI,Mali,MLI.8_1,Sikasso, 1.4848
2019,11,23,Western,MLI,Mali,MLI.8_1,Sikasso, 1.5656
2019,12,24,Western,MLI,Mali,MLI.8_1,Sikasso, 1.5155
2018,1,1,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7788
2018,2,2,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7330
2018,3,3,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7148
2018,4,4,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7160
2018,5,5,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.8277
2018,6,6,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.9002
2018,7,7,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.8930
2018,8,8,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7626
2018,9,9,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.6705
2018,10,10,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.5914
2018,11,11,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.6359
2018,12,12,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.8104
2019,1,13,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7252
2019,2,14,Western,MLI,Mali,MLI.9_1,Timbuktu, 0.7327
2019,3,15,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.1136
2019,4,16,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.4348
2019,5,17,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.2892
2019,6,18,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.2270
2019,7,19,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.1268
2019,8,20,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.2959
2019,9,21,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.1773
2019,10,22,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.4166
2019,11,23,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.4450
2019,12,24,Western,MLI,Mali,MLI.9_1,Timbuktu, 1.2335
2018,1,1,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9324
2018,2,2,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9533
2018,3,3,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.1371
2018,4,4,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.0780
2018,5,5,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.0885
2018,6,6,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.1569
2018,7,7,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.2059
2018,8,8,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.1981
2018,9,9,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.2337
2018,10,10,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.1005
2018,11,11,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.1617
2018,12,12,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.3263
2019,1,13,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9305
2019,2,14,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.7884
2019,3,15,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.8866
2019,4,16,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.0100
2019,5,17,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.8980
2019,6,18,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.0072
2019,7,19,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9804
2019,8,20,Western,MRT,Mauritania,MRT.2_1,Assaba, 1.0962
2019,9,21,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9278
2019,10,22,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.9262
2019,11,23,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.8994
2019,12,24,Western,MRT,Mauritania,MRT.2_1,Assaba, 0.8439
2018,1,1,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0314
2018,2,2,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0582
2018,3,3,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2600
2018,4,4,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.1966
2018,5,5,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2104
2018,6,6,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2803
2018,7,7,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.3126
2018,8,8,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2945
2018,9,9,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.3329
2018,10,10,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2079
2018,11,11,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2839
2018,12,12,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.4631
2019,1,13,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0332
2019,2,14,Western,MRT,Mauritania,MRT.3_1,Brakna, 0.8824
2019,3,15,Western,MRT,Mauritania,MRT.3_1,Brakna, 0.9992
2019,4,16,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.1430
2019,5,17,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0166
2019,6,18,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.1391
2019,7,19,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0960
2019,8,20,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.2148
2019,9,21,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0225
2019,10,22,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0368
2019,11,23,Western,MRT,Mauritania,MRT.3_1,Brakna, 1.0078
2019,12,24,Western,MRT,Mauritania,MRT.3_1,Brakna, 0.9418
2018,1,1,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9492
2018,2,2,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9810
2018,3,3,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1633
2018,4,4,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1053
2018,5,5,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1192
2018,6,6,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1774
2018,7,7,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1902
2018,8,8,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1579
2018,9,9,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1912
2018,10,10,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1122
2018,11,11,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1805
2018,12,12,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.3406
2019,1,13,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9492
2019,2,14,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.8166
2019,3,15,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9202
2019,4,16,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.0606
2019,5,17,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9467
2019,6,18,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.0637
2019,7,19,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.0104
2019,8,20,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 1.1017
2019,9,21,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9242
2019,10,22,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9594
2019,11,23,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.9375
2019,12,24,Western,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou, 0.8734
2018,1,1,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0257
2018,2,2,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0524
2018,3,3,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2548
2018,4,4,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.1900
2018,5,5,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2019
2018,6,6,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2755
2018,7,7,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.3252
2018,8,8,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2976
2018,9,9,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.3430
2018,10,10,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2074
2018,11,11,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2778
2018,12,12,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.4586
2019,1,13,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0302
2019,2,14,Western,MRT,Mauritania,MRT.5_1,Gorgol, 0.8823
2019,3,15,Western,MRT,Mauritania,MRT.5_1,Gorgol, 0.9940
2019,4,16,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.1352
2019,5,17,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0133
2019,6,18,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.1388
2019,7,19,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.1071
2019,8,20,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.2520
2019,9,21,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0560
2019,10,22,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0430
2019,11,23,Western,MRT,Mauritania,MRT.5_1,Gorgol, 1.0065
2019,12,24,Western,MRT,Mauritania,MRT.5_1,Gorgol, 0.9398
2018,1,1,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9570
2018,2,2,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9831
2018,3,3,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1736
2018,4,4,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1144
2018,5,5,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1264
2018,6,6,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.2040
2018,7,7,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.2725
2018,8,8,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.2624
2018,9,9,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.2971
2018,10,10,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1430
2018,11,11,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1980
2018,12,12,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.3613
2019,1,13,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9581
2019,2,14,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.8157
2019,3,15,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9187
2019,4,16,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.0478
2019,5,17,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9359
2019,6,18,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.0543
2019,7,19,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.0424
2019,8,20,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.1616
2019,9,21,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 1.0111
2019,10,22,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9822
2019,11,23,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.9369
2019,12,24,Western,MRT,Mauritania,MRT.6_1,Guidimaka, 0.8730
2018,1,1,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9775
2018,2,2,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9979
2018,3,3,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.1977
2018,4,4,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.1405
2018,5,5,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.1648
2018,6,6,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.2328
2018,7,7,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.2806
2018,8,8,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.2936
2018,9,9,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.2897
2018,10,10,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.1727
2018,11,11,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.2355
2018,12,12,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.4026
2019,1,13,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9726
2019,2,14,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.8162
2019,3,15,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9132
2019,4,16,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.0554
2019,5,17,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9397
2019,6,18,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.0482
2019,7,19,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.0072
2019,8,20,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 1.1138
2019,9,21,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9329
2019,10,22,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9539
2019,11,23,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.9395
2019,12,24,Western,MRT,Mauritania,MRT.7_1,Hodh ech Chargui, 0.8808
2018,1,1,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7936
2018,2,2,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.8134
2018,3,3,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9766
2018,4,4,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9295
2018,5,5,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9440
2018,6,6,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 1.0001
2018,7,7,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 1.0481
2018,8,8,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 1.0432
2018,9,9,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 1.0719
2018,10,10,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9487
2018,11,11,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9988
2018,12,12,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 1.1317
2019,1,13,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7876
2019,2,14,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.6642
2019,3,15,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7455
2019,4,16,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.8584
2019,5,17,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7661
2019,6,18,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.8556
2019,7,19,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.8330
2019,8,20,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.9273
2019,9,21,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7819
2019,10,22,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7837
2019,11,23,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7632
2019,12,24,Western,MRT,Mauritania,MRT.8_1,Hodh el Gharbi, 0.7142
2018,1,1,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0401
2018,2,2,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0735
2018,3,3,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2745
2018,4,4,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2100
2018,5,5,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2247
2018,6,6,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2880
2018,7,7,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.3102
2018,8,8,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2769
2018,9,9,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.3165
2018,10,10,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2177
2018,11,11,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2961
2018,12,12,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.4729
2019,1,13,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0418
2019,2,14,Western,MRT,Mauritania,MRT.9_1,Inchiri, 0.8950
2019,3,15,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0108
2019,4,16,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.1649
2019,5,17,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0363
2019,6,18,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.1609
2019,7,19,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.1079
2019,8,20,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.2161
2019,9,21,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0185
2019,10,22,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0511
2019,11,23,Western,MRT,Mauritania,MRT.9_1,Inchiri, 1.0272
2019,12,24,Western,MRT,Mauritania,MRT.9_1,Inchiri, 0.9570
2018,1,1,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 0.9802
2018,2,2,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.0055
2018,3,3,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.1989
2018,4,4,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.1385
2018,5,5,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.1521
2018,6,6,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.2125
2018,7,7,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.2353
2018,8,8,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.2032
2018,9,9,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.2488
2018,10,10,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.1452
2018,11,11,Western,MRT,Mauritania,MRT.10_1,Nouakchott, 1.2202
