year,month,month2,Region,GID_0,NAME_0,GID_1,NAME_1,predChange
2019,5,17,Northern,EGY,Egypt,EGY.10_1,Al Minya, 0.9522
2019,6,18,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.0885
2019,7,19,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.1132
2019,8,20,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.1979
2019,9,21,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.0358
2019,10,22,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.1164
2019,11,23,Northern,EGY,Egypt,EGY.10_1,Al Minya, 1.0564
2019,12,24,Northern,EGY,Egypt,EGY.10_1,Al Minya, 0.8708
2018,1,1,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9679
2018,2,2,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.8810
2018,3,3,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0378
2018,4,4,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9798
2018,5,5,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9186
2018,6,6,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9467
2018,7,7,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0475
2018,8,8,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0844
2018,9,9,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0208
2018,10,10,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9276
2018,11,11,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9394
2018,12,12,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9229
2019,1,13,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9151
2019,2,14,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.8639
2019,3,15,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9529
2019,4,16,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0145
2019,5,17,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.0339
2019,6,18,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.1554
2019,7,19,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.2246
2019,8,20,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.3204
2019,9,21,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.1477
2019,10,22,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.1953
2019,11,23,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 1.1247
2019,12,24,Northern,EGY,Egypt,EGY.11_1,Al Qahirah, 0.9319
2018,1,1,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9606
2018,2,2,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.8654
2018,3,3,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0037
2018,4,4,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9638
2018,5,5,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.8978
2018,6,6,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9229
2018,7,7,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0356
2018,8,8,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0843
2018,9,9,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0536
2018,10,10,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9550
2018,11,11,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9648
2018,12,12,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9465
2019,1,13,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9607
2019,2,14,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 0.9440
2019,3,15,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0712
2019,4,16,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.2003
2019,5,17,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.2399
2019,6,18,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.3754
2019,7,19,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.4446
2019,8,20,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.5169
2019,9,21,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.3205
2019,10,22,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.3758
2019,11,23,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.2729
2019,12,24,Northern,EGY,Egypt,EGY.12_1,Al Qalyubiyah, 1.0356
2018,1,1,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.3171
2018,2,2,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.3970
2018,3,3,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.6423
2018,4,4,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.3902
2018,5,5,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0499
2018,6,6,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9737
2018,7,7,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0396
2018,8,8,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.2972
2018,9,9,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.2791
2018,10,10,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9901
2018,11,11,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9759
2018,12,12,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9367
2019,1,13,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9821
2019,2,14,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9928
2019,3,15,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.2210
2019,4,16,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.3110
2019,5,17,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.1341
2019,6,18,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.2087
2019,7,19,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0406
2019,8,20,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0440
2019,9,21,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.9517
2019,10,22,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0644
2019,11,23,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 1.0069
2019,12,24,Northern,EGY,Egypt,EGY.13_1,Al Uqsur, 0.8416
2018,1,1,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.6425
2018,2,2,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.5399
2018,3,3,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.5019
2018,4,4,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.4298
2018,5,5,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.3574
2018,6,6,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.3661
2018,7,7,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.4208
2018,8,8,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.4350
2018,9,9,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.4504
2018,10,10,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.4685
2018,11,11,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.5324
2018,12,12,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.6376
2019,1,13,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.7564
2019,2,14,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8175
2019,3,15,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8750
2019,4,16,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8863
2019,5,17,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8395
2019,6,18,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8772
2019,7,19,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.9415
2019,8,20,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 1.1911
2019,9,21,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 1.0928
2019,10,22,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 1.2276
2019,11,23,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 1.0821
2019,12,24,Northern,EGY,Egypt,EGY.14_1,Al Wadi al Jadid, 0.8831
2018,1,1,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.3798
2018,2,2,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.4300
2018,3,3,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.8790
2018,4,4,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.9144
2018,5,5,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.8243
2018,6,6,Northern,EGY,Egypt,EGY.15_1,As Suways, 2.0082
2018,7,7,Northern,EGY,Egypt,EGY.15_1,As Suways, 2.3252
2018,8,8,Northern,EGY,Egypt,EGY.15_1,As Suways, 2.2864
2018,9,9,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.9214
2018,10,10,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.7571
2018,11,11,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.6209
2018,12,12,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.4626
2019,1,13,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.2071
2019,2,14,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.0101
2019,3,15,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.0382
2019,4,16,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.1507
2019,5,17,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.1500
2019,6,18,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.2742
2019,7,19,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.2900
2019,8,20,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.4061
2019,9,21,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.2624
2019,10,22,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.3685
2019,11,23,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.3336
2019,12,24,Northern,EGY,Egypt,EGY.15_1,As Suways, 1.0909
2018,1,1,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9063
2018,2,2,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8002
2018,3,3,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9794
2018,4,4,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9392
2018,5,5,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8740
2018,6,6,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8967
2018,7,7,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9979
2018,8,8,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.0305
2018,9,9,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9578
2018,10,10,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8851
2018,11,11,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9195
2018,12,12,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9007
2019,1,13,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8945
2019,2,14,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.8447
2019,3,15,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9287
2019,4,16,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.0203
2019,5,17,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.0336
2019,6,18,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.1745
2019,7,19,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.2197
2019,8,20,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.3158
2019,9,21,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.2128
2019,10,22,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.2873
2019,11,23,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 1.1941
2019,12,24,Northern,EGY,Egypt,EGY.16_1,Ash Sharqiyah, 0.9796
2018,1,1,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9379
2018,2,2,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.8683
2018,3,3,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9954
2018,4,4,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9473
2018,5,5,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.8942
2018,6,6,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9584
2018,7,7,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.1472
2018,8,8,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.2122
2018,9,9,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.1712
2018,10,10,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0373
2018,11,11,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0208
2018,12,12,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0300
2019,1,13,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0264
2019,2,14,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9778
2019,3,15,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0065
2019,4,16,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0935
2019,5,17,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.0856
2019,6,18,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.2400
2019,7,19,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.2285
2019,8,20,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.3486
2019,9,21,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.2321
2019,10,22,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.3133
2019,11,23,Northern,EGY,Egypt,EGY.17_1,Aswan, 1.1193
2019,12,24,Northern,EGY,Egypt,EGY.17_1,Aswan, 0.9154
2018,1,1,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.9726
2018,2,2,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.8761
2018,3,3,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0424
2018,4,4,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.9848
2018,5,5,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.8947
2018,6,6,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.9058
2018,7,7,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0363
2018,8,8,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0686
2018,9,9,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0490
2018,10,10,Northern,EGY,Egypt,EGY.18_1,Asyut, 0.9885
2018,11,11,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0201
2018,12,12,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0204
2019,1,13,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.0937
2019,2,14,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.1730
2019,3,15,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.3531
2019,4,16,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.5118
2019,5,17,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.5979
2019,6,18,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.8042
2019,7,19,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.8794
2019,8,20,Northern,EGY,Egypt,EGY.18_1,Asyut, 2.0456
2019,9,21,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.7851
2019,10,22,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.8979
2019,11,23,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.7100
2019,12,24,Northern,EGY,Egypt,EGY.18_1,Asyut, 1.3889
2018,1,1,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.2003
2018,2,2,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.1880
2018,3,3,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.4788
2018,4,4,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.4335
2018,5,5,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3272
2018,6,6,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3412
2018,7,7,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3868
2018,8,8,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3637
2018,9,9,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3118
2018,10,10,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.2362
2018,11,11,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.1884
2018,12,12,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.1039
2019,1,13,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.0303
2019,2,14,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 0.9509
2019,3,15,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.0873
2019,4,16,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.1364
2019,5,17,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.1743
2019,6,18,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.2860
2019,7,19,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3305
2019,8,20,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.4779
2019,9,21,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.2437
2019,10,22,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.3655
2019,11,23,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.2752
2019,12,24,Northern,EGY,Egypt,EGY.19_1,Bani Suwayf, 1.0282
2018,1,1,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 0.9825
2018,2,2,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 0.8841
2018,3,3,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0758
2018,4,4,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0366
2018,5,5,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0398
2018,6,6,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.1001
2018,7,7,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.2981
2018,8,8,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.3880
2018,9,9,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.2966
2018,10,10,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.1252
2018,11,11,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.1485
2018,12,12,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0810
2019,1,13,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0152
2019,2,14,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 0.9368
2019,3,15,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0044
2019,4,16,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0856
2019,5,17,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.1008
2019,6,18,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.3281
2019,7,19,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.4079
2019,8,20,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.5272
2019,9,21,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.3042
2019,10,22,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.3316
2019,11,23,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.2149
2019,12,24,Northern,EGY,Egypt,EGY.20_1,Bur Sa`id, 1.0445
2018,1,1,Northern,EGY,Egypt,EGY.21_1,Dumyat, 0.9810
2018,2,2,Northern,EGY,Egypt,EGY.21_1,Dumyat, 0.8774
2018,3,3,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0702
2018,4,4,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0173
2018,5,5,Northern,EGY,Egypt,EGY.21_1,Dumyat, 0.9722
2018,6,6,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0324
2018,7,7,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0964
2018,8,8,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0536
2018,9,9,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.0236
2018,10,10,Northern,EGY,Egypt,EGY.21_1,Dumyat, 0.9761
2018,11,11,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.1200
2018,12,12,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.1250
2019,1,13,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.1161
2019,2,14,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.1230
2019,3,15,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.3571
2019,4,16,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.5524
2019,5,17,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.7625
2019,6,18,Northern,EGY,Egypt,EGY.21_1,Dumyat, 2.2086
2019,7,19,Northern,EGY,Egypt,EGY.21_1,Dumyat, 2.2500
2019,8,20,Northern,EGY,Egypt,EGY.21_1,Dumyat, 2.3708
2019,9,21,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.9493
2019,10,22,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.8779
2019,11,23,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.5654
2019,12,24,Northern,EGY,Egypt,EGY.21_1,Dumyat, 1.2380
2018,1,1,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.2022
2018,2,2,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.1827
2018,3,3,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.6675
2018,4,4,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.9713
2018,5,5,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.9301
2018,6,6,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.0108
2018,7,7,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.4206
2018,8,8,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.7829
2018,9,9,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.4191
2018,10,10,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.6691
2018,11,11,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.4831
2018,12,12,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.3093
2019,1,13,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.2092
2019,2,14,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.1360
2019,3,15,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.4440
2019,4,16,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.7197
2019,5,17,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.8040
2019,6,18,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.0861
2019,7,19,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.1611
2019,8,20,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.1534
2019,9,21,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.8862
2019,10,22,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 2.1636
2019,11,23,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.9744
2019,12,24,Northern,EGY,Egypt,EGY.22_1,Janub Sina', 1.6382
2018,1,1,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9623
2018,2,2,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.8397
2018,3,3,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0164
2018,4,4,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9814
2018,5,5,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9519
2018,6,6,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0351
2018,7,7,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.1496
2018,8,8,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.2277
2018,9,9,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.2191
2018,10,10,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.1064
2018,11,11,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0843
2018,12,12,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0063
2019,1,13,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9376
2019,2,14,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.8275
2019,3,15,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9448
2019,4,16,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0274
2019,5,17,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0217
2019,6,18,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.1303
2019,7,19,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.1417
2019,8,20,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.2180
2019,9,21,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0588
2019,10,22,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 1.0635
2019,11,23,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.9460
2019,12,24,Northern,EGY,Egypt,EGY.23_1,Kafr ash Shaykh, 0.7933
2018,1,1,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.5141
2018,2,2,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.4816
2018,3,3,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.8912
2018,4,4,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.9629
2018,5,5,Northern,EGY,Egypt,EGY.24_1,Matrouh, 2.0803
2018,6,6,Northern,EGY,Egypt,EGY.24_1,Matrouh, 2.7538
2018,7,7,Northern,EGY,Egypt,EGY.24_1,Matrouh, 3.4035
2018,8,8,Northern,EGY,Egypt,EGY.24_1,Matrouh, 3.5805
2018,9,9,Northern,EGY,Egypt,EGY.24_1,Matrouh, 2.5446
2018,10,10,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.6650
2018,11,11,Northern,EGY,Egypt,EGY.24_1,Matrouh, 1.4609
