GID_1,adm_id,mean_01,median_01,min_01,max_01,sum_01,perc_nodata_01,mean_02,median_02,min_02,max_02,sum_02,perc_nodata_02,mean_03,median_03,min_03,max_03,sum_03,perc_nodata_03,mean_04,median_04,min_04,max_04,sum_04,perc_nodata_04,mean_05,median_05,min_05,max_05,sum_05,perc_nodata_05,mean_06,median_06,min_06,max_06,sum_06,perc_nodata_06,mean_07,median_07,min_07,max_07,sum_07,perc_nodata_07,mean_08,median_08,min_08,max_08,sum_08,perc_nodata_08,mean_09,median_09,min_09,max_09,sum_09,perc_nodata_09,mean_10,median_10,min_10,max_10,sum_10,perc_nodata_10,mean_11,median_11,min_11,max_11,sum_11,perc_nodata_11,mean_12,median_12,min_12,max_12,sum_12
LBY.11_1,11,11.62407875,11.40841007,10.60469723,12.97944641,290.6019592,0,13.00857162,12.88435745,12.20888424,13.90599632,325.2142944,0,15.79347801,15.81889534,15.08858776,16.03843307,394.8369446,0,20.64225578,20.69918823,19.95262909,20.96575546,516.0563965,0,25.86880684,26.03691101,24.74931717,26.22951889,646.7201538,0,27.77023888,27.9355526,26.63259888,28.22026634,694.2559814,0,27.60443115,27.58987236,26.96504021,28.15326881,690.1107788,0,29.96920013,30.02780724,29.29680252,30.34099579,749.2299805,0,27.72567368,27.75154495,27.40195084,27.94743729,693.1418457,0,22.54351616,22.4635334,21.766119,23.20929146,563.5878906,0,16.39112854,16.25381279,15.22015095,17.72405624,409.7782288,0,13.02913666,12.81198597,11.95173836,14.35369968,325.7284241
LBY.12_1,12,10.63324928,10.36211586,8.683023453,12.782094,1371.689209,0,13.3124485,13.35925102,11.06837749,14.85851574,1717.305908,0,15.27966213,15.55018616,12.93005276,16.53038406,1971.076416,0,18.92915726,19.17515182,16.38979149,20.28453064,2441.861328,0,23.94534111,24.09786797,21.8564682,25.39672089,3088.948975,0,25.63425446,25.7026062,23.10173798,27.60447311,3306.818848,0,26.99336433,27.03628159,24.50896645,28.90948868,3482.144043,0,28.16179848,28.22610664,25.79320335,29.84700012,3632.87207,0,27.32036972,27.46734428,25.25709724,28.54548264,3524.327637,0,23.64094734,23.84622383,21.6677227,24.59421158,3049.682129,0,16.45735359,16.43342209,14.3952837,18.09077644,2122.998535,0,13.83191013,13.77923393,11.59317589,15.77450466,1784.316406
LBY.13_1,13,9.764663696,9.711937904,8.074982643,12.23123264,1503.758179,2.53164557,12.34409046,12.41962719,10.09872055,13.5831871,1900.98999,2.53164557,14.8959074,15.05733109,11.77891922,16.3825798,2293.969727,2.53164557,18.01691055,18.0918026,14.52305031,19.81344604,2774.604248,2.53164557,23.32896233,23.39757156,20.34969139,25.04181671,3592.660156,2.53164557,25.54568291,25.78762436,21.71414185,27.35816193,3934.035156,2.53164557,27.18291473,27.41669083,23.15921402,28.75759315,4186.168945,2.53164557,27.96224976,28.08490753,24.28966904,29.60548973,4306.186523,2.53164557,26.50088692,26.62253952,23.49873924,27.99933243,4081.136719,2.53164557,23.0717926,23.21795273,20.42020416,24.20980263,3553.056152,2.53164557,15.93061638,16.07348251,13.34843254,17.62294006,2453.314941,2.53164557,13.22722816,13.38965797,10.97762585,15.06611729,2036.993164
LBY.14_1,14,11.16654015,11.13170815,8.809062958,12.23474693,4924.444336,0,14.22764778,14.1774168,11.6440649,15.2173748,6274.392578,0,20.29507256,20.29152107,18.36108971,21.57839012,8950.126953,0,26.30625534,26.34310341,24.43178749,27.3827343,11601.05859,0,29.38680649,29.57815552,26.06088448,30.73897934,12959.58203,0,32.32296371,32.40383148,29.54208565,33.38250732,14254.42676,0,31.23972511,31.37263298,27.88371086,32.5176239,13776.71875,0,32.47488022,32.68045425,28.86993599,33.81317139,14321.42285,0,30.10104942,30.31031418,26.39349174,31.70890236,13274.5625,0,25.79621887,25.92329407,22.64199257,26.90217018,11376.13281,0,15.99522686,16.07811356,13.17715836,16.83272743,7053.89502,0,13.56154442,13.60172081,12.09956169,15.02682304,5980.641113
LBY.15_1,15,11.36174011,11.2450943,8.730708122,14.12981224,2624.562012,0.858369099,13.61616325,13.65712452,11.0161438,15.11094093,3145.33374,0.858369099,16.19341087,16.36950111,12.8260231,17.53319168,3740.677979,0.858369099,20.0703125,20.11372757,17.52469826,21.74939346,4636.242188,0.858369099,25.14722061,25.28117943,22.39527893,26.52335167,5809.007813,0.858369099,27.26768303,27.37805748,24.20201683,28.98761749,6298.834961,0.858369099,27.25822639,27.29934502,25.5009861,28.32899284,6296.650391,0.858369099,29.04044914,29.10595322,27.17202377,29.98148155,6708.34375,0.858369099,27.91102791,27.99967194,25.29611588,28.92749214,6447.447266,0.858369099,23.42235184,23.56619263,20.13839531,24.78040886,5410.563477,0.858369099,16.47032738,16.45488739,13.27468872,19.02175903,3804.645508,0.858369099,12.92439461,12.98965454,9.869757652,15.67742538,2985.535156
LBY.16_1,16,10.6715374,10.79510307,8.005852699,13.28603363,23690.8125,0,13.6186409,13.7881422,10.86683273,15.76986217,30233.38281,0,20.12328911,20.13087463,17.67884445,22.86682129,44673.70313,0,25.92440224,25.91156387,23.21609688,28.76689148,57552.17188,0,28.1776886,28.18931007,24.55867195,30.46232033,62554.46875,0,31.5637455,31.66884041,27.17273521,33.37734985,70071.51563,0,30.45316696,30.62828445,26.56536102,32.41218567,67606.03125,0,31.43630409,31.64109612,26.87556839,33.18723297,69788.59375,0,29.21011734,29.55038834,24.84122849,30.94464302,64846.46094,0,24.68904114,24.78683853,20.6868782,26.6681385,54809.67188,0,15.95106316,16.2862854,12.86281109,18.23997688,35411.35938,0,14.03588676,14.20689964,11.55791378,17.17670822,31159.66797
LBY.17_1,17,10.08672619,9.999662399,8.82530117,11.46396351,5729.260742,0,12.70990086,12.83017349,10.72877502,14.05154991,7219.223633,0,16.30488205,16.47030258,13.72780228,18.21617126,9261.172852,0,22.19353867,22.61798477,19.10706711,24.18257332,12605.92969,0,27.56507874,27.68661499,24.56773376,29.99711037,15656.96484,0,29.85029793,30.17499352,26.61768723,32.24492645,16954.96875,0,29.86514473,29.95403862,26.7970314,32.56457901,16963.40234,0,31.21195602,31.25878525,28.51862526,33.53342056,17728.39063,0,29.13310051,29.39073181,26.39920807,31.00378418,16547.60156,0,23.15967178,23.47546196,20.52604866,24.99133301,13154.69336,0,15.17848206,15.02688789,13.73308277,16.66376305,8621.37793,0,11.27020168,11.15460968,10.00858784,13.09813404,6401.474609
LBY.18_1,18,10.16632271,10.14468956,9.600993156,10.79015732,1504.615723,0,13.33587837,13.29090405,12.43189907,14.13742828,1973.709961,0,18.66389275,18.6527977,17.29184532,19.73451614,2762.256104,0,24.76606941,24.77613831,23.25594139,25.98076248,3665.378174,0,27.95789146,27.95817184,26.70602989,28.82974625,4137.768066,0,31.2890625,31.28710175,29.83002281,32.30165863,4630.78125,0,30.08119392,30.14549255,28.2967186,31.29337502,4452.016602,0,31.64656639,31.65954208,30.13600731,32.62905502,4683.691895,0,29.79561806,29.79016876,28.75395393,30.42891121,4409.751465,0,24.93296432,24.90513229,23.89756584,25.65328789,3690.078613,0,16.07554626,16.05687332,15.35213566,16.62239838,2379.180908,0,12.86503601,12.83378601,12.15093994,13.51387882,1904.025391
LBY.19_1,19,10.95101738,10.81861401,9.76386261,13.32736492,7151.014648,0.457317073,13.38756657,13.3320961,12.5521059,14.94105053,8742.081055,0.457317073,16.86691093,16.86026192,16.06743813,17.98054886,11014.09277,0.457317073,20.85746765,20.83198929,18.94569969,22.97407913,13619.92578,0.457317073,25.10978127,25.09358788,22.84465027,27.1587944,16396.6875,0.457317073,27.27371788,27.25156212,24.39113617,29.82441711,17809.73828,0.457317073,26.56776428,26.42843437,25.48732376,28.47506332,17348.75,0.457317073,28.52366447,28.44918823,27.31868935,30.50605202,18625.95313,0.457317073,28.00615501,27.86716461,27.060009,29.51617432,18288.01953,0.457317073,24.13576698,24.12833214,23.35458565,25.35139847,15760.65625,0.457317073,16.5065155,16.46067047,15.18100262,18.4919548,10778.75488,0.457317073,13.68406677,13.57765579,12.18854237,15.97284126,8935.695313
LBY.20_1,20,12.20950699,12.37300873,10.93711758,13.05240154,231.9806366,0,13.39174461,13.41124725,12.54577065,13.97733784,254.4431458,0,15.27712345,15.38813686,14.6105957,15.64514542,290.2653503,0,19.78940201,19.76421928,19.18386269,20.36118126,375.9986267,0,24.95454216,25.01398087,24.15568161,25.71902275,474.1362915,0,26.73642731,26.74873543,25.71948051,27.58176804,507.9921265,0,26.73482513,26.73334885,26.25389671,27.23843193,507.9616699,0,29.02177048,29.04206657,28.46321297,29.61282349,551.4136353,0,27.18278122,27.18106651,26.68667221,27.51691818,516.4728394,0,22.83754349,22.81644249,22.20315361,23.22808456,433.9133301,0,16.8298111,16.9202652,15.63087082,17.61383629,319.7664185,0,13.56002808,13.67822075,12.25720215,14.51860809,257.6405334
LBY.21_1,21,9.989189148,10.02104378,9.053514481,10.90171528,2786.983643,0,13.48348808,13.57540226,12.38665485,14.10761642,3761.893066,0,19.3680687,19.44257355,18.54613304,20.3297081,5403.690918,0,25.3595562,25.36693382,24.48921967,26.4023056,7075.316406,0,28.23081589,28.19186401,27.05953026,29.33478737,7876.397461,0,31.67939377,31.70433807,30.71074486,32.48693085,8838.550781,0,30.47253036,30.46878624,29.2697258,31.27742577,8501.835938,0,31.72541046,31.70960236,30.41055679,32.58854675,8851.389648,0,29.58506203,29.64515877,28.10186195,30.3771019,8254.232422,0,25.00976563,24.98804665,23.8502636,25.98548698,6977.724609,0,15.62611675,15.62936592,14.50226021,16.50578499,4359.686523,0,12.93261337,13.05172062,12.14416885,13.68322182,3608.199219
LBY.22_1,22,10.00112438,10.01984119,9.209261894,10.90750694,7840.881348,0,13.24044609,13.13948631,12.24315453,14.26057053,10380.50977,0,18.216856,18.24014664,16.43745232,19.93354416,14282.01563,0,24.21498299,24.33185005,21.82747269,26.05129051,18984.54688,0,28.02275085,28.20225143,25.92912292,29.72323227,21969.83594,0,30.98098183,31.17334747,28.90862656,32.27433395,24289.08984,0,30.02873802,30.2900238,27.47094727,31.80427361,23542.53125,0,31.45535469,31.5695343,29.30798912,32.89158249,24660.99805,0,29.75732231,29.67035484,28.53448296,30.81648254,23329.74023,0,24.48709106,24.57823944,23.03688431,25.62464333,19197.87891,0,15.52655411,15.43668938,14.53013992,16.70289421,12172.81836,0,12.00911331,12.07221413,10.97577572,13.02292061,9415.144531
