GID_1,adm_id,mean_01,median_01,min_01,max_01,sum_01,perc_nodata_01,mean_02,median_02,min_02,max_02,sum_02,perc_nodata_02,mean_03,median_03,min_03,max_03,sum_03,perc_nodata_03,mean_04,median_04,min_04,max_04,sum_04,perc_nodata_04,mean_05,median_05,min_05,max_05,sum_05,perc_nodata_05,mean_06,median_06,min_06,max_06,sum_06,perc_nodata_06,mean_07,median_07,min_07,max_07,sum_07,perc_nodata_07,mean_08,median_08,min_08,max_08,sum_08,perc_nodata_08,mean_09,median_09,min_09,max_09,sum_09,perc_nodata_09,mean_10,median_10,min_10,max_10,sum_10,perc_nodata_10,mean_11,median_11,min_11,max_11,sum_11,perc_nodata_11,mean_12,median_12,min_12,max_12,sum_12
KEN.11_1,11,20.90677452,21.0755043,19.03086281,21.99467659,397.2286987,0,21.46636581,21.59570122,19.770504,22.45857811,407.8609619,0,21.1035614,21.34778786,19.7875042,21.83350372,400.9676514,0,20.74608994,20.91906929,19.17523193,21.65962219,394.1757202,0,20.13759804,20.30920601,18.46932793,21.15509415,382.6143799,0,19.34978867,19.56692886,17.41821098,20.56059837,367.6459961,0,19.09103584,19.33637238,17.03513145,20.28350639,362.7296753,0,19.58988953,19.8539772,17.37872124,20.9152565,372.2078857,0,19.88627625,20.06898689,17.67973518,21.18777084,377.8392334,0,20.05012703,20.30776978,18.05794716,21.17236519,380.9524231,0,20.16903114,20.25854111,18.67425919,21.00306511,383.2116089,0,20.60837364,20.81838226,19.20726395,21.47097015,391.5591125
KEN.12_1,12,17.52176094,17.60333633,14.75879765,20.78783035,385.4787292,0,18.21143913,18.3263092,15.48652077,21.38098907,400.6516418,0,18.06722832,18.08908081,15.92340279,20.9589901,397.4790039,0,17.70232582,17.75905228,15.21234608,20.66834831,389.4511719,0,17.39932251,17.47320175,14.92527962,20.08562279,382.7850952,0,16.55196381,16.72023392,13.80361462,19.58800125,364.1431885,0,16.06460571,16.26148987,13.12078571,19.27892876,353.4213257,0,16.62373543,16.76259232,13.51666737,20.07302094,365.7221985,0,16.93698883,17.1051178,13.84646034,20.50370979,372.6137695,0,17.37915611,17.5177021,14.30681705,20.72029877,382.3414307,0,17.22582626,17.33217621,14.29144859,20.38122749,378.9681702,0,17.64607239,17.79121399,14.85309124,20.88769722,388.2135925
KEN.13_1,13,17.35187149,17.43280029,14.53307343,19.67981339,312.3336792,0,17.8451004,17.97737694,14.82506084,20.11987877,321.211792,0,18.1969223,18.19144821,15.25226021,20.46842766,327.5445862,0,17.66106796,17.67226028,14.95580769,19.85334396,317.899231,0,17.22605133,17.13396072,14.52158928,19.55649757,310.0689392,0,16.42489052,16.35030746,13.52644253,18.96781349,295.6480408,0,15.65175343,15.60244179,12.76437855,18.17952347,281.7315674,0,16.20308113,16.2980957,13.2116518,18.68522453,291.6554565,0,16.52967262,16.6113205,13.297616,19.26298714,297.5341187,0,17.60090828,17.66964722,14.05760765,20.6925621,316.8163452,0,17.12114716,17.32676315,14.08686066,19.64748764,308.1806335,0,17.50538826,17.83903503,14.20210361,20.0010128,315.0969849
KEN.14_1,14,27.29741287,27.3111763,26.61862564,27.89060974,2675.146484,2.97029703,27.56021309,27.57600021,26.8106842,28.28133965,2700.900879,2.97029703,27.77371407,27.83068275,26.86306763,28.57291794,2721.823975,2.97029703,26.43693733,26.52968979,25.4713459,27.08789444,2590.819824,2.97029703,25.10499382,25.14195442,24.1829834,25.82978821,2460.289307,2.97029703,24.89373398,24.95535088,23.92712402,25.70952225,2439.585938,2.97029703,24.42752838,24.53934097,23.42846489,25.19752884,2393.897705,2.97029703,24.17694473,24.25315857,23.32671165,24.85243034,2369.340576,2.97029703,24.85427856,24.89725876,24.00612259,25.53378487,2435.719238,2.97029703,26.05774879,26.10883141,25.22754288,26.77708817,2553.659424,2.97029703,26.13963318,26.16362,25.45128632,26.66015434,2561.684082,2.97029703,27.01931953,27.0606308,26.27971649,27.58745003,2647.893311
KEN.15_1,15,18.65495872,19.0798912,10.65614986,21.99962044,261.1694336,0,19.13507462,19.52634621,10.92611217,22.70730019,267.8910522,0,19.66036034,20.08131599,11.39288425,23.241436,275.2450562,0,19.01503563,19.47318649,11.37808037,22.15023422,266.2105103,0,18.57275772,19.05419731,11.00393295,21.86225891,260.0186157,0,17.79588699,18.26161194,9.990746498,21.31304169,249.1424255,0,16.90431213,17.31921387,9.293045998,20.47633553,236.6603699,0,17.37527275,17.80391693,9.638183594,21.00037384,243.2538147,0,17.89452553,18.3522644,9.779977798,21.67020416,250.5233459,0,18.96912956,19.46510315,10.14124775,22.94787598,265.5678101,0,18.28892326,18.70168686,10.2576704,21.74160767,256.0449219,0,18.44638252,18.80604935,9.95982933,22.18028069,258.2493591
KEN.16_1,16,19.01303673,19.06044388,17.45742989,20.48193932,190.1303711,0,19.59405327,19.63826752,17.96545219,21.15168953,195.9405365,0,19.36235428,19.41157722,17.8663311,20.74490547,193.6235352,0,19.26262474,19.30260849,17.78077126,20.62075233,192.6262512,0,19.09654045,19.14438057,17.67530251,20.37722206,190.9654083,0,18.55397034,18.61271858,16.9268074,19.99389076,185.5397034,0,18.38806152,18.44405746,16.74749565,19.75700951,183.8806152,0,19.07493782,19.14603996,17.37493515,20.44916534,190.7493744,0,18.99487877,19.07445908,17.27658844,20.43482971,189.9487915,0,19.27774048,19.29034042,17.87235069,20.5025444,192.7774048,0,18.73638344,18.76356125,17.36310768,19.97702408,187.3638306,0,18.6934433,18.72529793,17.19916344,20.12474251,186.934433
KEN.17_1,17,21.93460083,21.97163391,18.50005722,23.74629784,526.4304199,0,22.54345703,22.59803963,19.23114967,24.32875443,541.0429688,0,21.95598412,21.96305847,18.76921654,23.57953453,526.9436035,0,21.74611473,21.733675,18.51478004,23.51391792,521.9067383,0,21.2937603,21.25117302,18.03170967,23.20656204,511.0502625,0,20.88523102,20.83410263,17.31427002,22.92638016,501.2455444,0,20.64044762,20.62467003,16.91535568,22.64301872,495.3707275,0,21.40027809,21.3765831,17.52129745,23.41968346,513.6066895,0,21.6757431,21.65044403,17.96285248,23.57341957,520.2178345,0,21.73521614,21.76743126,18.31925774,23.46426964,521.6452026,0,21.33778954,21.42325592,18.16489601,22.91027069,512.1069336,0,21.8084507,21.91261482,18.72637939,23.47712326,523.402832
KEN.18_1,18,25.02623749,25.26141548,21.50849152,27.18860054,6256.55957,0,25.66928864,25.86652756,22.02028465,28.1861515,6417.322266,0,26.07595825,26.29927063,22.3433094,28.8234539,6518.989746,0,25.06657219,25.32421875,21.50174522,27.39092255,6266.643066,0,24.87415314,25.08084679,21.31642532,27.4725399,6218.538086,0,24.63020897,24.92371368,20.80988121,27.3981781,6157.552246,0,23.89930344,24.22742271,20.07152367,26.56466675,5974.825684,0,23.86023903,24.18478775,20.32208061,26.52022743,5965.05957,0,24.41017151,24.74064636,20.8991127,26.94844246,6102.542969,0,25.98968697,26.29718208,22.5083847,28.77033234,6497.421875,0,24.60388565,24.87318802,20.99218559,26.63011551,6150.971191,0,25.10908508,25.37324142,21.2455101,27.85751152,6277.271484
KEN.19_1,19,26.82278633,27.0010376,24.55834579,27.7884388,1797.126709,1.470588235,26.88525963,27.06118393,24.55354309,28.02089119,1801.312378,1.470588235,26.49493599,26.65380669,24.12740898,27.78714561,1775.160767,1.470588235,25.22218513,25.32741165,23.09524918,26.44292068,1689.886353,1.470588235,24.11423111,24.17759132,21.95139313,25.56357956,1615.653442,1.470588235,23.82562637,23.86632347,21.60484695,25.13487244,1596.317017,1.470588235,23.20971107,23.24167824,20.98208809,24.45557213,1555.050659,1.470588235,23.12510109,23.12196922,21.29727936,24.29899406,1549.381836,1.470588235,23.67972946,23.71749496,21.934618,24.75140953,1586.54187,1.470588235,24.93621445,24.99114799,23.41348457,26.00901222,1670.726318,1.470588235,25.13556862,25.25059319,23.26101494,26.24547005,1684.08313,1.470588235,26.28991508,26.34227562,24.34259033,27.47327995,1761.424316
KEN.20_1,20,17.88009834,17.82748413,15.13653755,21.89940262,1394.647705,0,18.63716698,18.65641785,15.8764925,22.76967239,1453.699097,0,19.38802719,19.38438797,16.72312355,23.59324837,1512.266113,0,18.55014229,18.56233215,16.36553001,22.24879074,1446.911133,0,18.34896278,18.27855492,16.06360435,22.48712349,1431.219116,0,17.72310829,17.62957954,15.284091,22.36008072,1382.402466,0,17.08779526,17.00670052,14.42399502,21.94300652,1332.848022,0,17.08835411,17.0039444,14.31790924,21.72686386,1332.891602,0,17.49814606,17.37013245,14.75990868,22.35309792,1364.855347,0,18.19798279,17.98168182,15.32222271,23.65403366,1419.442627,0,17.71125603,17.7084198,15.2282753,21.95724678,1381.477905,0,18.26621246,18.39958572,15.63737965,22.24322128,1424.764526
KEN.21_1,21,28.12772942,28.14014626,27.80979156,28.36568642,1462.641968,5.454545455,28.49933052,28.48414803,27.97019768,28.75514603,1481.96521,5.454545455,29.09965134,29.09521866,28.67474556,29.3130722,1513.181885,5.454545455,27.35983276,27.3604393,27.06222343,27.73937607,1422.711304,5.454545455,25.93532944,25.91655159,25.69294548,26.41487503,1348.637085,5.454545455,25.48568916,25.47716904,25.28385353,25.76172829,1325.255859,5.454545455,25.01816559,24.98366737,24.77660179,25.28017616,1300.94458,5.454545455,24.86950302,24.83405685,24.58849144,25.16384697,1293.214111,5.454545455,25.65595627,25.66947174,25.26544189,25.97780037,1334.109741,5.454545455,26.99329567,27.02351189,26.34043121,27.40572357,1403.651367,5.454545455,27.17093277,27.16988182,26.92521095,27.49703407,1412.88855,5.454545455,27.9003582,27.9189682,27.53328896,28.14505768,1450.818604
KEN.22_1,22,20.69675064,21.03442764,18.85849953,23.00353241,972.7473145,0,21.15844345,21.49975586,19.26499557,23.57888603,994.4468384,0,21.48341179,21.91426468,19.55834389,23.87491989,1009.720398,0,20.71533775,21.07311821,18.95297623,22.97751236,973.6209106,0,20.44252777,20.79622841,18.46693802,23.04773331,960.7987671,0,19.93225098,20.24241447,17.8441143,22.7046051,936.8157959,0,19.14777946,19.42120934,17.0455246,22.01233101,899.9456177,0,19.59345055,19.86621094,17.63254929,22.29728699,920.8922119,0,20.25728798,20.56101227,18.29929352,22.81245232,952.0925293,0,21.76982498,22.19791985,19.7958622,24.44226074,1023.181763,0,20.56538773,20.9665432,18.83784294,22.71298599,966.5731812,0,20.94749451,21.36064339,19.19573784,23.0697422,984.5322266
KEN.23_1,23,22.22964478,22.47034645,19.09061432,25.25702858,1533.845459,0,22.57004738,22.79326057,19.4830761,25.52116776,1557.333252,0,22.90375519,23.13821411,19.76351357,25.90707397,1580.359131,0,22.05657959,22.30211067,19.12664604,24.95038414,1521.903931,0,21.71152878,22.1654644,18.61691284,24.22924232,1498.095459,0,21.31219673,21.76896095,18.03077507,23.98900986,1470.541626,0,20.58807373,20.9397583,17.22415733,23.32596779,1420.577026,0,20.87255287,21.13186836,17.79647827,23.44735909,1440.206177,0,21.56539345,21.85607147,18.46248627,24.05982018,1488.012207,0,23.0859375,23.44884109,20.00080681,25.51542473,1592.929688,0,21.8579216,22.00909615,19.02241135,24.71757317,1508.196533,0,22.15931129,22.36356544,19.30527687,25.2338829,1528.992432
KEN.24_1,24,27.83183861,27.85642815,25.55301857,29.85943031,5789.022461,0,29.16808128,29.1701889,26.73201561,31.35089684,6066.960938,0,29.042799,29.04914093,26.46894455,31.50700569,6040.902344,0,26.18478775,26.17482376,23.57084274,28.92889214,5446.436035,0,25.96695328,25.9519043,22.95473289,29.09866142,5401.126465,0,25.91666985,25.94894028,22.78264809,29.1705761,5390.66748,0,25.19455719,25.2518177,22.29491615,28.1651535,5240.467773,0,25.38427925,25.41870499,22.50435829,28.33247566,5279.930176,0,26.2227211,26.1954422,23.45386124,29.30733871,5454.326172,0,26.96683121,27.05353928,23.86478615,29.74744415,5609.101074,0,25.16578102,25.20149612,22.87399483,28.11278534,5234.482422,0,27.37160301,27.37505913,24.97948456,29.68756866,5693.293457
KEN.25_1,25,27.83639717,27.72530556,23.77176285,30.38017082,17286.40234,0,29.38789177,29.49891281,25.06460762,31.76918221,18249.88086,0,29.341362,29.3681221,25.27063942,32.11637497,18220.98633,0,27.25432777,27.40938377,23.3294735,29.94406509,16924.9375,0,28.05329132,28.43886948,22.85533524,30.93770218,17421.09375,0,27.43353653,27.6468277,22.75093079,30.05215263,17036.22656,0,26.81399345,26.99878883,22.72323418,29.19473076,16651.49023,0,26.90823746,27.15929604,22.61424637,29.34266663,16710.01563,0,27.73566437,27.84622574,23.35912704,30.88090134,17223.84766,0,28.34903336,28.61167908,24.15493202,30.69070435,17604.75,0,26.93429756,26.89791107,22.65875626,30.1663208,16726.19922,0,28.29130745,27.90392685,23.91141701,31.50287437,17568.90234
KEN.26_1,26,20.21095085,20.99746704,8.948903084,26.56461334,1131.813232,0,20.79984093,21.68510056,9.227491379,27.59680176,1164.791138,0,21.38082886,22.27990913,9.618720055,28.01841545,1197.326416,0,20.56742668,21.34666824,9.669034958,26.91327477,1151.775879,0,20.76130486,21.60606384,9.325636864,27.39565849,1162.633057,0,20.35286903,21.31689262,8.303380966,27.23966026,1139.76062,0,19.64196205,20.63708115,7.723028183,26.39637566,1099.949829,0,19.65964127,20.60801125,8.044273376,26.33288193,1100.939941,0,20.20793724,21.28720856,8.124716759,26.79254723,1131.644531,0,21.51308823,22.71902847,8.334553719,28.54067039,1204.73291,0,19.90327263,20.80701065,8.53615284,26.37809944,1114.583252,0,19.96868515,20.979496,8.206656456,26.44594383,1118.246338
KEN.27_1,27,21.24866104,20.8559761,18.93798065,23.84674072,552.46521,0,21.83985329,21.50975227,19.62734222,24.17998314,567.8361816,0,21.49625969,21.19923019,19.34687042,23.71108437,558.902771,0,21.43665314,21.08790588,19.33599281,23.72055626,557.3529663,0,21.38848877,21.03217888,19.105093,23.73135948,556.100708,0,21.16453934,20.78409386,18.8132782,23.60346222,550.2780151,0,20.98722458,20.61565781,19.02903557,23.11270142,545.6678467,0,21.66601181,21.38761902,19.87985611,23.38606262,563.3162842,0,21.62580299,21.35422516,19.9981823,23.48392677,562.270874,0,21.55976295,21.21939468,20.08952141,23.4811039,560.553833,0,20.89556503,20.590868,19.25998306,22.88395119,543.284668,0,20.84032822,20.48117828,18.77827835,23.24538231,541.8485107
KEN.28_1,28,27.75366974,27.75366974,27.62370682,27.88363266,55.50733948,0,28.05200195,28.05200195,27.91983604,28.18416786,56.10400391,0,27.96634674,27.96634674,27.86932564,28.06336975,55.93269348,0,26.54280472,26.54280472,26.44675827,26.63885307,53.08560944,0,25.37573624,25.37573624,25.25806046,25.49341202,50.75147247,0,24.91728973,24.91728973,24.81462479,25.01995468,49.83457947,0,24.38471413,24.38471413,24.29358673,24.47584152,48.76942825,0,24.1778717,24.1778717,24.10946655,24.24627495,48.35574341,0,24.87117004,24.87117004,24.81986809,24.922472,49.74234009,0,26.04050827,26.04050827,26.00148964,26.07952499,52.08101654,0,26.47928238,26.47928238,26.39962387,26.55894279,52.95856476,0,27.59569931,27.59569931,27.48155022,27.7098484,55.19139862
KEN.29_1,29,18.01011848,18.32566833,13.97202778,21.35611725,396.2225952,0,18.38110733,18.73824692,14.22358704,21.85977554,404.3843689,0,18.89465523,19.25712585,14.74457169,22.22449112,415.6824036,0,18.30308151,18.6890316,14.33654594,21.40798187,402.6677856,0,17.97711182,18.39589691,13.86944199,21.24599838,395.49646,0,17.25600052,17.61217499,12.91770935,20.80764389,379.632019,0,16.42600822,16.75391769,12.09430695,20.0702076,361.3721619,0,16.85040855,17.16492271,12.42097378,20.52491951,370.7089844,0,17.20460129,17.51833916,12.52254486,21.22303772,378.5012207,0,18.22472954,18.52038193,13.3196764,22.50995445,400.9440308,0,17.48290062,17.71395302,13.33362198,21.22692871,384.6238098,0,17.6920681,17.98904037,13.33799267,21.60002708,389.2254944
KEN.30_1,30,18.77630806,18.92319107,18.1131115,19.35827446,112.6578522,0,19.36790276,19.52774048,18.82155418,19.84623337,116.2074127,0,19.66854668,19.85811996,18.90724754,20.2374897,118.0112839,0,18.98084831,19.12794876,18.33288383,19.54863548,113.8850861,0,18.50465584,18.6475029,17.6403656,19.22099876,111.0279388,0,17.7787571,17.92087936,16.90180206,18.56750298,106.6725464,0,17.06012917,17.20781326,16.38382339,17.74640656,102.3607712,0,17.7248745,17.8728714,17.14244461,18.2865715,106.3492508,0,18.09414101,18.21528244,17.44616508,18.7419529,108.5648422,0,19.49533081,19.66698456,18.75340462,20.1811142,116.9719849,0,18.84827995,18.99295044,18.20357132,19.30147362,113.0896835,0,19.37818527,19.52067947,18.73372841,19.67890358,116.2691116
KEN.31_1,31,16.36316109,16.66066742,13.42977142,19.29681778,998.152771,0,17.06074142,17.22578239,14.06366348,20.03568077,1040.7052,0,17.57230568,17.74157333,14.81381416,21.1575737,1071.910645,0,16.86049271,16.90698433,14.08385754,20.26710129,1028.490112,0,16.44621277,16.41774368,13.79700089,19.75723076,1003.218933,0,15.43545818,15.40733528,12.66783619,18.84614563,941.5629272,0,14.7440567,14.72119331,12.04878521,18.04529762,899.3874512,0,15.19822979,15.41606998,12.34684658,18.20191956,927.092041,0,15.47908401,15.60251999,12.65041161,18.6914711,944.2241211,0,16.21604538,16.43886185,13.25588894,19.25400925,989.178772,0,16.07878685,16.40725327,13.148489,18.70923042,980.8060303,0,16.65245247,16.78211784,13.50090027,19.65716171,1015.799561
KEN.32_1,32,17.62809181,17.51391602,16.1240921,19.9128952,352.5618286,0,18.44697762,18.33650589,17.10388184,20.53707504,368.9395447,0,18.13542938,18.03944397,16.85543251,20.17529106,362.7085876,0,17.78578568,17.6906662,16.36074638,19.91700935,355.7156982,0,17.33276367,17.21538925,15.98188782,19.38253975,346.6552734,0,16.44016075,16.20714951,14.92646313,18.79244804,328.8032227,0,16.01681137,15.77442074,14.39309883,18.50290489,320.3362122,0,16.54396439,16.22229767,14.96983433,19.20766258,330.8792725,0,16.82414627,16.49756622,15.30364799,19.59078217,336.4829407,0,17.04022408,16.74154472,15.67074299,19.76970291,340.8044739,0,17.35093689,17.23104286,15.89968491,19.64930153,347.0187378,0,17.70001602,17.58107376,16.51854134,19.91305351,354.0003357
KEN.33_1,33,17.60276985,17.70706367,13.23699856,22.91656685,2640.415527,0,18.22545242,18.32244492,13.78725624,23.95851707,2733.817871,0,18.08210564,18.15479851,14.19971752,23.08311081,2712.315918,0,17.9061451,18.12415695,13.63765335,23.01932144,2685.921875,0,17.38945961,17.54834747,13.12511063,23.05908775,2608.418945,0,16.71507835,16.77204895,12.02443886,23.1027298,2507.261719,0,16.57304382,16.72367477,11.44385624,22.47652435,2485.956543,0,17.42728806,17.61838722,11.94751358,23.58430862,2614.093262,0,17.62964821,17.74674225,12.19909763,24.34251404,2644.447266,0,18.56695557,18.80383682,12.86705494,25.45277023,2785.043457,0,18.05804443,18.30971146,12.90844154,25.16612816,2708.706543,0,18.35717773,18.48273087,13.38228512,26.39431381,2753.57666
